Categoria,Nutriente/Substância Bioativa/Enzima,0 a 6 meses,7 a 11 meses,1 a 3 anos,4 a 8 anos ,9 a 18 anos,Maiores 19 anos ,Lactantes,Gestantes ,Observações
Lipídeos,"Fonte de EPA
DHA",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg/dia
Máximo: 200 mg/dia","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg/dia
Máximo: 250 mg/dia","Lipídeos: 
Mínimo: 5g 
Máximo: Não estabelecido

EPA e DHA: 
Mínimo: 37,5 mg/dia
Máximo: 2.000 mg/dia","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg/dia 
Máximo: 2.000 mg/dia","Lipídeos: Não autorizado

EPA e DHA: 
Mínimo: 45 mg/dia
Máximo: 2.000 mg/dia","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Minerais,Fonte de Ferro,"Mínimo: 0,04 mg

Máximo: 39,73 mg","Mínimo: 1,65 mg 

Máximo: 29 mg","Mínimo: 1,05 mg 

Máximo: 33 mg","Mínimo: 1,5 mg 

Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,"Mínimo: 0,04 mg

Máximo: 39,73 mg","Mínimo: 1,65 mg 

Máximo: 29 mg","Mínimo: 1,05 mg 

Máximo: 33 mg","Mínimo: 1,5 mg 

Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,"Mínimo: 0,04 mg

Máximo: 39,73 mg","Mínimo: 1,65 mg 

Máximo: 29 mg","Mínimo: 1,05 mg 

Máximo: 33 mg","Mínimo: 1,5 mg
 
Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,"Mínimo: 0,04 mg

Máximo: 39,73 mg","Mínimo: 1,65 mg 

Máximo: 29 mg","Mínimo: 1,05 mg
 
Máximo: 33 mg","Mínimo: 1,5 mg
 
Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg
 
Máximo: 34,71 mg",
Minerais,Fonte de Ferro,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,5 mg 

Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,5 mg 

Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,5 mg 

Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7mg 
Máximo: 34,31mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Ferro,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,5 mg
 
Máximo: 30 mg","Mínimo: 2,25 mg 

Máximo: 29 mg","Mínimo: 2,7 mg 

Máximo: 34,31 mg","Mínimo: 1,5 mg 

Máximo: 34,96 mg","Mínimo: 4,05 mg 

Máximo: 34,71 mg",
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 
 
Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 

Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg"," A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto.                            Constituintes permitidos apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o teor de potássio não ultrapasse 700 miligramas por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes, conforme alteração  nota V do Anexo I da IN 28/2018."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 

Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg"," A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto.                        Como Fonte de Potássio esse constituinte é permitido apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o teor de potássio não ultrapasse 700 miligramas por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes. conforme nota V do Anexo I da IN 28/2018."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 

Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg"," A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto. Constituintes permitidos apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o produto contenha, no mínimo, 460 miligramas de sódio por litro e, no máximo, 1.150 miligramas de sódio por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes, conforme nota VI do Anexo I da IN 28/2018."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg 

Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg
 
Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg"," A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto.                            Como Fonte de Potássio esse constituinte é permitido apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o teor de potássio não ultrapasse 700 miligramas por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes. conforme nota V do Anexo I da IN 28/2018."
Minerais,Fonte de Fósforo,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg
 
Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg"," A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto. Constituintes permitidos apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o produto contenha, no mínimo, 460 miligramas de sódio por litro e, no máximo, 1.150 miligramas de sódio por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes, conforme nota VI do Anexo I da IN 28/2018."
Minerais,"Fonte de Fósforo
Sódio",Não autorizado,Não autorizado,Não autorizado,"Mínimo: 75 mg
 
Máximo: 2.500 mg","Mínimo: 187,5 mg 

Máximo: 3.077,54 mg","Mínimo: 105 mg 

Máximo: 2.083,89 mg","Mínimo: 187,5 mg 

Máximo: 3.123,51 mg","Mínimo: 187,5 mg 

Máximo: 2.533,15 mg","A razão mínima de cálcio/fósforo deve ser de 1:1 e a razão máxima de 2:1, quando os dois minerais estiverem presentes no produto. Constituintes permitidos apenas para suplementos líquidos de carboidratos e eletrólitos e suplementos líquidos de eletrólitos, desde que o produto contenha, no mínimo, 460 miligramas de sódio por litro e, no máximo, 1.150 miligramas de sódio por litro. Os suplementos líquidos de eletrólitos estão permitidos apenas para indivíduos acima de 19 anos de idade, exceto gestantes e lactantes, conforme nota VI do Anexo I da IN 28/2018."
Substâncias bioativas,Fonte de Glicosaminoglicanos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,5 mg 

Máximo: 19,2 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Glicosaminoglicanos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 2,5 mg

Máximo: 22,5 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de glucosamina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo:  Não estabelecido 

Máximo: 750 mg/dia",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de glucosamina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido 

Máximo: 750 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de glutationa,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não especificado   
         
Máximo: 500 mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de Hidroximetilbutirato,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

Máximo: 3 g",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de hidroxitirosol,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"""Mínimo: 5mg 

Máximo: 35mg""",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de hidroxitirosol,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5mg 

Máximo: 35mg",Não autorizado,Não autorizado,
Substâncias bioativas,Fonte de hidroxitirosol,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 7,2 mg

 Máximo: 13,92 mg",Não autorizado,Não autorizado,
Outros Nutrientes,Fonte de Inositol,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido 

Máximo: 2 g/dia",Não autorizado,Não autorizado,
Probióticos,Fonte de Lacticaseibacillus rhamnosus (Lactobacillus rhamnosus) GG (DSM 33156),"Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia 

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 2x10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 2x10^9 UFC/dia 

  Máximo: Não estabelecido","Mínimo: 2x10^9 UFC/dia

Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactiplantibacillus plantarum (Lactobacillus plantarum) 299V (DSM 9843),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 x 10^10 UFC

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,"Fonte de Lactobacillus  
Plantarum 299V (DSM 9843)",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1,0 x 10 10 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Lactobacillus acidophilus La-14 (ATCC SD5212), Lactobacillus rhamnosus HN001 (ATCC SD5675) e lactoferrina bovina",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 x10^10, sendo: 8 x10^9 de L. acidophilus La-14 e 2 x10^9 de L. rhamnosus HN001, e 100 mg de lactoferrina

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Probióticos,Fonte de Lactobacillus acidophilus NCFM (ATCCSD5221),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 x 10^9UFC/dia
  Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus coryniformis CECT 5711,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Somente para idosos acima de 65 anos Mínimo: 3x10^9 UFC/dia

 Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus fermentum (CECT 5716),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3 x 10^9 UFC

Máximo: Não estabelecido",Não autorizado,
Probióticos,Fonte de Lactobacillus fermentum CECT 5716,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3x10^9 UFC/dia

Máximo: Não estabelecido",Não autorizado,
Probióticos,Fonte de Lactobacillus gasseri BNR17 (KCTC 10902BP),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Lactobacillus helveticus - 52 (R0052), Bifidobacterium longum ssp. infantis - 33 (R0033) e Bifidobacterium
bifidum -71 (R0071)","Mínimo: 3 × 10^9 UFC/dia, sendo
0,6 x 10^9 UFC/dia de
Bifodobacterium
bifidum R0071; 0,6 x
10^9 UFC/dia de
Bifodobacterium
longum ssp. infantis
R0033; 1,8 x 10^9
UFC/dia de
Lactobacillus
helveticus R0052
(somente para
lactentes a partir de 3
meses)

Máximo: Nâo estabelecido","Mínimo: 3 × 10^9 UFC/dia, sendo
0,6 x 10^9 UFC/dia de
Bifodobacterium
bifidum R0071; 0,6 x
10^9 UFC/dia de
Bifodobacterium
longum ssp. infantis
R0033; 1,8 x 10^9
UFC/dia de
Lactobacillus
helveticus R0052

Máximo: Nâo estabelecido","Mínimo: 3 × 10^9 UFC/dia, sendo
0,6 x 10^9 UFC/dia de
Bifodobacterium
bifidum R0071; 0,6 x
10^9 UFC/dia de
Bifodobacterium
longum ssp. infantis
R0033; 1,8 x 10^9
UFC/dia de
Lactobacillus
helveticus R0052

Máximo: Nâo estabelecido",Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,
Probióticos,Fonte de Lactobacillus helveticus R0052 (CNCM I-1722) e de Bifidobacterium longum R0175 (CNCM I-3470),Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 3 x 10^9 UFC/dia (sendo 2,7 x 10^9 UFC de L. helveticus e 3 x 10^8 UFC de B. longum) 

 Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de LACTOBACILLUS PLANTARUM (CECT 7527), LACTOBACILLUS PLANTARUM (CECT 7528), LACTOBACILLUS PLANTARUM (CECT 7529)","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido","Mínimo: 1,2 x 10^9 UFC/dia 
Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus plantarum DR7,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 1 X 10^9

 Máximo : não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus reuteri/ Limosilactobacillus reuteri (DSM 17938),"Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus rhamnosus 19070-2 (DSM 26357) e de Lactobacillus reuteri DSM 12246 (CBS 145621),"Mínimo: 2,5 x 10^8, sendo 1,25 x 108 UFC para cada linhagem

Máximo: Não especificado","Mínimo: 4 x 10^10, sendo 2 x 10^10 UFC para cada linhagem

Máximo: Não especificado","Mínimo: 4 x 10^10, sendo 2 x 10^10 UFC para cada linhagem

Máximo: Não especificado","Mínimo: 4 x 10^10, sendo 2 x 10^10 UFC para cada linhagem

Máximo: Não especificado","Mínimo: 4 x 10^10, sendo 2 x 10^10 UFC para cada linhagem

Máximo: Não especificado",Não autorizado,Não autorizado,Não autorizado,
Probióticos,Fonte de Lactobacillus rhamnosus GG/Lacticaseibacillus rhamnosus GG (ATCC 53103),"Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

 Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

Máximo: não estabelecido","Mínimo: 1 x 10^10 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

 Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia 

 Máximo: Não estabelecido","Mínimo: 1 x 10^10 UFC/dia

 Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus rhamnosus HN001/ Lacticaseibacillus rhamnosus HN001  (ATCC SD 5675),"Mínimo: 6 x 10^9 UFC/dia

 Máximo: Não estabelecido","Mínimo: 6 x 10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 6 x 10^9 UFC/dia

 Máximo: Não estabelecido",Não autorizado,Não autorizado,Não autorizado,"Mínimo: 6 x 10^9 UFC/dia 

Máximo: Não estabelecido","Mínimo: 6 x 10^9 UFC/dia

Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de LACTOBACILLUS RHAMNOSUS NCC 4007 (CGMCC 13724),"Mínimo: 1x10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: não estabelecido","Mínimo: 1x10^9 UFC/dia

 Máximo: não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: Não estabelecido","Mínimo: 1x10^9 UFC/dia

Máximo: Não estabelecido","Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,Fonte de Lactobacillus rhamnosus R0011 /Lacticaseibacillus rhamnosus R0011 (CNCM I-1720) e de Lactobacillus helveticus R0052 (CNCM I-1722),Não autorizado,Não autorizado,Não autorizado,"Mínimo: 4 x 10^9 UFC/dia (sendo 3,8 x 10^9 UFC de L. rhamnosus e 2 x 10^8 UFC de L. helveticus)/dia   

Máximo: Não estabelecido","Mínimo: 4 x 10^9 UFC/dia (sendo 3,8 x 10^9 UFC de L. rhamnosus e 2 x 10^8 UFC de L. helveticus)/dia

Máximo: Não estabelecido","Mínimo: 8 x 10^9 UFC/dia (sendo 7,6 x 10^9 UFC de L. rhamnosus e 4 x 10^8 UFC de L. helveticus)/dia

  Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Probióticos,"Fonte de Lactobacillus rhamnosus s 19070-2 (DSM 26357) e Lactobacillus reuteri DSM 12246 (CBS
145621)","2,5 x 10 8 UFC/dia da associação de linhagens na proporção 1:1 (1,25 x 10 8 UFC/dia de cada linhagem)","4,0 x 10 10 UFC dia da associação de linhagens na proporção 1:1 (2 x 10 10 UFC/dia de cada linhagem)","4,0 x 10 10 UFC dia da associação de linhagens na proporção 1:1 (2 x 10 10 UFC/dia de cada linhagem);","4,0 x 10 10 UFC dia da associação de linhagens na proporção 1:1 (2 x 10 10 UFC/dia de cada linhagem)","4,0 x 10 10 UFC dia da associação de linhagens na proporção 1:1 (2 x 10 10 UFC/dia de cada linhagem)",Não autorizado,Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Substâncias bioativas,Fonte de Lactoferrina,"Mínimo: 48 mg

Máximo: 100 mg","Mínimo: 48 mg

Máximo: 100 mg","Mínimo: 48 mg

Máximo: 100 mg","Mínimo: 100 mg

Máximo: 200 mg","Mínimo: 100 mg

Máximo: 200 mg","Mínimo: 200 mg  

 Máximo: 1200 mg",Não autorizado,"Mínimo: 150 mg

Máximo: 300 mg",
Substâncias bioativas,Fonte de L-citrulinilarginina,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: Não estabelecido

 Máximo: 52,8 mg/dia",Não autorizado,Não autorizado,
Probióticos,Fonte de Limosilactobacillus reuteri (DSM 17938) ou Lactobacillus reuteri (DSM 17938),"Mínimo: 1 x 10^8 UFC/dia

 Máximo: não estabelecido","Mínimo: 1 x 10^8 UFC/dia 

Máximo: Não estabelecido","Mínimo: 1 x 10^8 UFC/dia 

 Máximo: Não estabelecido","Mínimo: 1 x 10^8 UFC/dia 

 Máximo: Não estabelecido","Mínimo: 1 x 10^8 UFC/dia

Máximo: Não estabelecido","Mínimo: 1 x 10^8 UFC/dia 

Máximo: Não estabelecido",Não autorizado,Não autorizado,"Os suplementos alimentares contendo probióticos têm obrigatoriedade de registro, conforme Resolução RDC Anvisa nº 240/2018."
Lipídeos,Fonte de lipídeos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 g 

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Lipídeos,Fonte de lipídeos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 g

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Lipídeos,Fonte de lipídeos,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 g/dia

Máximo: Não estabelecido",Não autorizado,Não autorizado,
Lipídeos,Fonte de Lipídeos totais,Não autorizado,Não autorizado,Não autorizado,Não autorizado,Não autorizado,"Mínimo: 5 g/dia 

 Máximo: não estabelecido",Não autorizado,Não autorizado,
Lipídeos,"Fonte de lipídeos
DHA",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 30 mg
Máximo: 200 mg","Lipídeos: Não autorizado

EPA e DHA:
Mínimo: 37,5 mg
Máximo: 250 mg","Lipídeos:
Mínimo: 5 g/dia

 Máximo: não estabelecido

EPA e DHA: 
Mínimo: 37,5 g/dia

 Máximo: 2000 mg/dia","Lipídeos
Não autorizado 

EPA e DHA:                        Mínimo: 45 mg/dia     
                 Máximo: 2000 mg/dia","Lipídeos:
Não autorizado 
                            EPA e DHA:                        Mínimo: 45 mg/dia       
               Máximo: 2000 mg/dia","Para Lactantes e Gestantes, quando utilizado EPA + DHA, da recomendação diária de 45 mg, no mínimo 30 mg devem ser de DHA."
Lipídeos,"Fonte de Lipídeos
Fonte de Ácido linoleico n-6",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,5 g 

Máximo: 15 g","Lipídeos: 
Mínimo: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 2,4g 

Máximo: 24g","Lipídeos: 
Mínimo: 5 g 

Máximo: Não estabelecido

Ácido Linoleico n-6: 
Mínimo: 2,55 g 

Máximo: 25,5 g","Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,95 g 

Máximo: 19,5 g","Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,95 g 

Máximo: 19,5 g",
Lipídeos,"Fonte de Lipídeos
Fonte de Ácido linoleico n-6",Não autorizado,Não autorizado,Não autorizado,"Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,5 g 
Máximo: 15 g","Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 2,4 g 
Máximo: 24 g","Lipídeos: 
Mínimo: 5 g 
Máximo: Não estabelecido

Ácido Linoleico n-6: 
Mínimo: 2,55 g 
Máximo: 25,5 g","Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,95 g 
Máximo: 19,5 g","Lipídeos: Não autorizado

Ácido Linoleico n-6: 
Mínimo: 1,95 g 
Máximo: 19,5 g",
